ID_COMM;PARTITA_IVA_O_CF;BENEFICIARIO;COD_DIREZIONE;DIREZIONE_SERVIZIO_RESP_PROC;IMPORTO;DOCUMENTO;TIPO_ATTO_IMPEGNO;NUMERO_ATTO_IMPEGNO;ANNO_COMMISSIONE;ANNO_PAGAMENTO;DIFFERENZA_PAGAMENTO_COMMISSIONE
19052;01113170508;SILCA BARSOTTI SRL;53;SERV.PALAZZO DI GIUSTIZIA;-930;NOTA DI CREDITO;DD;007502;2010;2013;3
19053;01113170508;SILCA BARSOTTI SRL;53;SERV.PALAZZO DI GIUSTIZIA;133844;FATTURA;DD;007502;2010;2013;3
19054;01113170508;SILCA BARSOTTI SRL;53;SERV.PALAZZO DI GIUSTIZIA;123684;FATTURA;DD;010399;2009;2013;4
19055;01113170508;SILCA BARSOTTI SRL;53;SERV.PALAZZO DI GIUSTIZIA;32152;FATTURA;DD;010355;2011;2013;2
19056;01113170508;SILCA BARSOTTI SRL;53;SERV.PALAZZO DI GIUSTIZIA;64648;FATTURA;DD;007445;2012;2013;1
19057;01113170508;SILCA BARSOTTI SRL;53;SERV.PALAZZO DI GIUSTIZIA;133237;FATTURA;DD;010399;2009;2013;4
19058;01113170508;SILCA BARSOTTI SRL;53;SERV.PALAZZO DI GIUSTIZIA;58;FATTURA;DD;007502;2010;2013;3
19059;03576790483;SILFI S.P.A.;21;DIREZIONE MOBILITA' (EX);2549;FATTURA;DD;012037;2006;2013;7
19060;03576790483;SILFI S.P.A.;15;DIREZ.AMBIENTE;4894;FATTURA;DD;009078;2012;2013;1
19061;03576790483;SILFI S.P.A.;52;SERV.MOBILITA';14519;FATTURA;DD;006778;2010;2013;3
19062;03576790483;SILFI S.P.A.;52;SERV.MOBILITA';12036;FATTURA;DD;006778;2010;2013;3
19063;03576790483;SILFI S.P.A.;52;SERV.MOBILITA';19554;FATTURA;DD;006729;2010;2013;3
19064;03576790483;SILFI S.P.A.;52;SERV.MOBILITA';54317;FATTURA;DD;009699;2011;2013;2
19065;03576790483;SILFI S.P.A.;52;SERV.MOBILITA';69499;FATTURA;DD;006974;2010;2013;3
19066;03576790483;SILFI S.P.A.;52;SERV.MOBILITA';60846;FATTURA;DD;006746;2010;2013;3
19067;03576790483;SILFI S.P.A.;49;SERV.GEST.E MANUTENZ.;46967;FATTURA;DD;005847;2010;2013;3
19068;03576790483;SILFI S.P.A.;52;SERV.MOBILITA';61595;FATTURA;DD;009699;2011;2013;2
19069;03576790483;SILFI S.P.A.;52;SERV.MOBILITA';45055;FATTURA;DD;000019;2013;2013;0
19070;03576790483;SILFI S.P.A.;52;SERV.MOBILITA';22973;FATTURA;DD;003974;2011;2013;2
19071;03576790483;SILFI S.P.A.;49;SERV.GEST.E MANUTENZ.;44657;FATTURA;DD;007679;2011;2013;2
19072;03576790483;SILFI S.P.A.;52;SERV.MOBILITA';624;FATTURA;DD;004192;2010;2013;3
19073;03576790483;SILFI S.P.A.;53;SERV.PALAZZO DI GIUSTIZIA;119060;FATTURA;DD;011312;2011;2013;2
19074;03576790483;SILFI S.P.A.;11;DIR.SERVIZI TECNICI;21577;FATTURA;DD;010830;2011;2013;2
19075;03576790483;SILFI S.P.A.;11;DIR.SERVIZI TECNICI;21812;FATTURA;DD;010830;2011;2013;2
19076;03576790483;SILFI S.P.A.;64;SERV.VIABILITA';500412;FATTURA;DD;009128;2012;2013;1
19077;03576790483;SILFI S.P.A.;64;SERV.VIABILITA';524545;FATTURA;DD;001460;2013;2013;0
19078;03576790483;SILFI S.P.A.;64;SERV.VIABILITA';112119;FATTURA;DD;001851;2012;2013;1
19079;03576790483;SILFI S.P.A.;64;SERV.VIABILITA';-107;NOTA DI CREDITO;DD;001851;2012;2013;1
19080;03576790483;SILFI S.P.A.;7;DIR.NUOVE INFR.E MOBIL;46213;FATTURA;DD;007647;2010;2013;3
19081;03576790483;SILFI S.P.A.;39;SER.COORD.MOBIL. MAN.(EX);1330;FATTURA;DD;000855;2009;2013;4
19082;03576790483;SILFI S.P.A.;7;DIR.NUOVE INFR.E MOBIL;2712;FATTURA;DD;007647;2010;2013;3
19083;03576790483;SILFI S.P.A.;52;SERV.MOBILITA';957;FATTURA;DD;000054;2009;2013;4
19084;03576790483;SILFI S.P.A.;52;SERV.MOBILITA';63933;FATTURA;DD;006778;2010;2013;3
19085;03576790483;SILFI S.P.A.;52;SERV.MOBILITA';214966;FATTURA;DD;003974;2011;2013;2
19086;03576790483;SILFI S.P.A.;7;DIR.NUOVE INFR.E MOBIL;46042;FATTURA;DD;003888;2011;2013;2
19087;03576790483;SILFI S.P.A.;49;SERV.GEST.E MANUTENZ.;5861;FATTURA;DD;001526;2012;2013;1
19088;03576790483;SILFI S.P.A.;49;SERV.GEST.E MANUTENZ.;5861;FATTURA;DD;001526;2012;2013;1
19089;03576790483;SILFI S.P.A.;52;SERV.MOBILITA';30916;FATTURA;DD;012090;2012;2013;1
19090;03576790483;SILFI S.P.A.;52;SERV.MOBILITA';53997;FATTURA;DD;010454;2012;2013;1
19091;03576790483;SILFI S.P.A.;64;SERV.VIABILITA';703;FATTURA;DD;009079;2012;2013;1
19092;03576790483;SILFI S.P.A.;64;SERV.VIABILITA';107;FATTURA;DD;001851;2012;2013;1
19093;03576790483;SILFI S.P.A.;75;UFFICIO CITTA'SICURA (EX);32116;FATTURA;DD;001851;2012;2013;1
19094;03576790483;SILFI S.P.A.;49;SERV.GEST.E MANUTENZ.;6861;FATTURA;DD;001526;2012;2013;1
19095;03576790483;SILFI S.P.A.;52;SERV.MOBILITA';49419;FATTURA;DD;009699;2011;2013;2
19096;03576790483;SILFI S.P.A.;64;SERV.VIABILITA';524545;FATTURA;DD;000020;2013;2013;0
19097;03576790483;SILFI S.P.A.;52;SERV.MOBILITA';3728;FATTURA;DD;006974;2010;2013;3
19098;03576790483;SILFI S.P.A.;52;SERV.MOBILITA';52035;FATTURA;DD;004132;2011;2013;2
19099;03576790483;SILFI S.P.A.;52;SERV.MOBILITA';317;FATTURA;DD;002323;2012;2013;1
19100;03576790483;SILFI S.P.A.;64;SERV.VIABILITA';250206;FATTURA;DD;012132;2012;2013;1
19101;03576790483;SILFI S.P.A.;64;SERV.VIABILITA';250206;FATTURA;DD;015598;2012;2013;1
19102;03576790483;SILFI S.P.A.;55;SERV.PROMOZ.ECON.TURISTIC;21000;FATTURA;DD;011787;2012;2013;1
19103;03576790483;SILFI S.P.A.;55;SERV.PROMOZ.ECON.TURISTIC;1700;FATTURA;DD;011787;2012;2013;1
19104;03576790483;SILFI S.P.A.;55;SERV.PROMOZ.ECON.TURISTIC;3025;FATTURA;DD;015326;2012;2013;1
19105;03576790483;SILFI S.P.A.;64;SERV.VIABILITA';199498;FATTURA;DD;015742;2012;2013;1
19106;03576790483;SILFI S.P.A.;52;SERV.MOBILITA';48692;FATTURA;DD;009699;2011;2013;2
19107;03576790483;SILFI S.P.A.;52;SERV.MOBILITA';137867;FATTURA;DD;003974;2011;2013;2
19108;03576790483;SILFI S.P.A.;52;SERV.MOBILITA';41886;FATTURA;DD;003974;2011;2013;2
19109;03576790483;SILFI S.P.A.;75;UFFICIO CITTA'SICURA (EX);91546;FATTURA;DD;001851;2012;2013;1
19110;03576790483;SILFI S.P.A.;39;SER.COORD.MOBIL. MAN.(EX);787;FATTURA;DD;006134;2009;2013;4
19111;03576790483;SILFI S.P.A.;53;SERV.PALAZZO DI GIUSTIZIA;5128;FATTURA;DD;002219;2012;2013;1
19112;03576790483;SILFI S.P.A.;64;SERV.VIABILITA';26298;FATTURA;DD;001851;2012;2013;1
19113;03576790483;SILFI S.P.A.;7;DIR.NUOVE INFR.E MOBIL;144;FATTURA;DD;000341;2010;2013;3
19114;03576790483;SILFI S.P.A.;52;SERV.MOBILITA';157004;FATTURA;DD;006778;2010;2013;3
19115;03576790483;SILFI S.P.A.;52;SERV.MOBILITA';73928;FATTURA;DD;006729;2010;2013;3
19116;03576790483;SILFI S.P.A.;52;SERV.MOBILITA';99983;FATTURA;DD;006746;2010;2013;3
19117;03576790483;SILFI S.P.A.;52;SERV.MOBILITA';76405;FATTURA;DD;004132;2011;2013;2
19118;03576790483;SILFI S.P.A.;52;SERV.MOBILITA';53997;FATTURA;DD;010454;2012;2013;1
19119;03576790483;SILFI S.P.A.;52;SERV.MOBILITA';32209;FATTURA;DD;006746;2010;2013;3
19120;03576790483;SILFI S.P.A.;52;SERV.MOBILITA';46333;FATTURA;DD;009699;2011;2013;2
19121;03575190487;SILVA S.R.L.;44;SERV.CENTR.ACQUISTI;30376;FATTURA;DD;002175;2010;2013;3
19122;03575190487;SILVA S.R.L.;44;SERV.CENTR.ACQUISTI;11709;FATTURA;DD;002175;2010;2013;3
19123;03575190487;SILVA S.R.L.;40;SERV SUPPORTO SCUOLA;5506;FATTURA;DD;005780;2012;2013;1
19124;03575190487;SILVA S.R.L.;40;SERV SUPPORTO SCUOLA;1634;FATTURA;DD;005780;2012;2013;1
19125;03575190487;SILVA S.R.L.;44;SERV.CENTR.ACQUISTI;5968;FATTURA;DD;015290;2012;2013;1
19126;03575190487;SILVA S.R.L.;44;SERV.CENTR.ACQUISTI;30376;FATTURA;DD;002175;2010;2013;3
19127;03575190487;SILVA S.R.L.;44;SERV.CENTR.ACQUISTI;3076;FATTURA;DD;015500;2012;2013;1
19128;03575190487;SILVA S.R.L.;44;SERV.CENTR.ACQUISTI;30376;FATTURA;DD;002175;2010;2013;3
19129;03575190487;SILVA S.R.L.;44;SERV.CENTR.ACQUISTI;3849;FATTURA;DD;015500;2012;2013;1
19130;03575190487;SILVA S.R.L.;44;SERV.CENTR.ACQUISTI;30376;FATTURA;DD;002175;2010;2013;3
19131;03575190487;SILVA S.R.L.;40;SERV SUPPORTO SCUOLA;9075;FATTURA;DD;015749;2012;2013;1
19132;03575190487;SILVA S.R.L.;43;SERV.BIBL.ARCH.EVENT;91;FATTURA;DD;009153;2012;2013;1
19133;03575190487;SILVA S.R.L.;28;S.ATT.EDUC.E FORMAT.;247;FATTURA;DD;009620;2011;2013;2
19134;03575190487;SILVA S.R.L.;28;S.ATT.EDUC.E FORMAT.;179;FATTURA;DD;009620;2011;2013;2
19135;03575190487;SILVA S.R.L.;60;SERV.STATIS.E TOPONOM.;484;FATTURA;DD;007063;2012;2013;1
19136;03575190487;SILVA S.R.L.;44;SERV.CENTR.ACQUISTI;537;FATTURA;DD;002175;2010;2013;3
19137;03575190487;SILVA S.R.L.;44;SERV.CENTR.ACQUISTI;30376;FATTURA;DD;002175;2010;2013;3
19138;03575190487;SILVA S.R.L.;44;SERV.CENTR.ACQUISTI;30376;FATTURA;DD;002175;2010;2013;3
19139;03575190487;SILVA S.R.L.;44;SERV.CENTR.ACQUISTI;30376;FATTURA;DD;002175;2010;2013;3
19140;05508830485;SILVANA S.A.S. DI BALDISSARRISILVANA;40;SERV SUPPORTO SCUOLA;76;FATTURA;DD;011297;2012;2013;1
19141;03055090488;SILVIETTIDI POGGESI LETTURA CONTATORI ACQUA;49;SERV.GEST.E MANUTENZ.;31;FATTURA;DD;008239;2012;2013;1
19142;01718830480;SIMA SNCDI G.PAMPALONI & C.;69;SUP.TECN.QUART.E IMP.SPOR;64523;FATTURA;DD;007325;2011;2013;2
19143;01718830480;SIMA SNCDI G.PAMPALONI & C.;69;SUP.TECN.QUART.E IMP.SPOR;13900;FATTURA;DD;007325;2011;2013;2
19144;01718830480;SIMA SNCDI G.PAMPALONI & C.;49;SERV.GEST.E MANUTENZ.;13593;FATTURA;DD;005772;2012;2013;1
19145;01718830480;SIMA SNCDI G.PAMPALONI & C.;49;SERV.GEST.E MANUTENZ.;14112;FATTURA;DD;002833;2011;2013;2
19146;01718830480;SIMA SNCDI G.PAMPALONI & C.;69;SUP.TECN.QUART.E IMP.SPOR;19363;FATTURA;DD;001464;2012;2013;1
19147;01718830480;SIMA SNCDI G.PAMPALONI & C.;69;SUP.TECN.QUART.E IMP.SPOR;80689;FATTURA;DD;007325;2011;2013;2
19148;01718830480;SIMA SNCDI G.PAMPALONI & C.;49;SERV.GEST.E MANUTENZ.;25210;FATTURA;DD;002833;2011;2013;2
19149;04646710485;SIMETEL ENGINEERING;49;SERV.GEST.E MANUTENZ.;21030;FATTURA;DD;008435;2012;2013;1
19150;04646710485;SIMETEL ENGINEERING;11;DIR.SERVIZI TECNICI;3000;FATTURA;DD;008437;2012;2013;1
19151;04646710485;SIMETEL ENGINEERING;49;SERV.GEST.E MANUTENZ.;20056;FATTURA;DD;011894;2011;2013;2
19152;04646710485;SIMETEL ENGINEERING;11;DIR.SERVIZI TECNICI;11997;FATTURA;DD;006790;2010;2013;3
19153;04646710485;SIMETEL ENGINEERING;49;SERV.GEST.E MANUTENZ.;30913;FATTURA;DD;010824;2011;2013;2
19154;04646710485;SIMETEL ENGINEERING;49;SERV.GEST.E MANUTENZ.;34787;FATTURA;DD;011539;2011;2013;2
19155;04646710485;SIMETEL ENGINEERING;11;DIR.SERVIZI TECNICI;5046;FATTURA;DD;010268;2011;2013;2
19156;04646710485;SIMETEL ENGINEERING;49;SERV.GEST.E MANUTENZ.;52019;FATTURA;DD;008280;2011;2013;2
19157;04646710485;SIMETEL ENGINEERING;49;SERV.GEST.E MANUTENZ.;14571;FATTURA;DD;003746;2012;2013;1
19158;04646710485;SIMETEL ENGINEERING;11;DIR.SERVIZI TECNICI;19613;FATTURA;DD;002087;2011;2013;2
19159;04646710485;SIMETEL ENGINEERING;49;SERV.GEST.E MANUTENZ.;35114;FATTURA;DD;008280;2011;2013;2
19160;04646710485;SIMETEL ENGINEERING;11;DIR.SERVIZI TECNICI;57118;FATTURA;DD;006790;2010;2013;3
19161;04646710485;SIMETEL ENGINEERING;12;DIR.SIST.INFORMATIVI;14520;FATTURA;DD;011490;2012;2013;1
19162;04646710485;SIMETEL ENGINEERING;49;SERV.GEST.E MANUTENZ.;7259;FATTURA;DD;005372;2012;2013;1
19163;04646710485;SIMETEL ENGINEERING;49;SERV.GEST.E MANUTENZ.;4840;FATTURA;DD;005372;2012;2013;1
19164;04646710485;SIMETEL ENGINEERING;11;DIR.SERVIZI TECNICI;9580;FATTURA;DD;000874;2013;2013;0
19165;04646710485;SIMETEL ENGINEERING;49;SERV.GEST.E MANUTENZ.;5362;FATTURA;DD;009886;2011;2013;2
19166;04646710485;SIMETEL ENGINEERING;49;SERV.GEST.E MANUTENZ.;14925;FATTURA;DD;011539;2011;2013;2
19167;04646710485;SIMETEL ENGINEERING;11;DIR.SERVIZI TECNICI;145;FATTURA;DD;002123;2012;2013;1
19168;04646710485;SIMETEL ENGINEERING;11;DIR.SERVIZI TECNICI;532;FATTURA;DD;002087;2011;2013;2
19169;04646710485;SIMETEL ENGINEERING;49;SERV.GEST.E MANUTENZ.;15201;FATTURA;DD;003746;2012;2013;1
19170;04853080481;SIMETEL S.R.L.;11;DIR.SERVIZI TECNICI;31526;FATTURA;DD;006863;2010;2013;3
19171;04853080481;SIMETEL S.R.L.;11;DIR.SERVIZI TECNICI;46481;FATTURA;DD;006863;2010;2013;3
19172;04853080481;SIMETEL S.R.L.;11;DIR.SERVIZI TECNICI;10374;FATTURA;DD;006863;2010;2013;3
19173;04853080481;SIMETEL S.R.L.;11;DIR.SERVIZI TECNICI;444;FATTURA;DD;003273;2012;2013;1
19174;06045480487;SINERGIA VERDE;56;SERV.QUALITA' VERDE;38702;FATTURA;DD;000429;2013;2013;0
19175;06045480487;SINERGIA VERDE;15;DIREZ.AMBIENTE;261;FATTURA;DD;000054;2011;2013;2
19176;02565900236;SIR.TEL SRL;49;SERV.GEST.E MANUTENZ.;20550;FATTURA;DD;005050;2012;2013;1
19177;02565900236;SIR.TEL SRL;44;SERV.CENTR.ACQUISTI;6806;FATTURA;DD;002346;2012;2013;1
19178;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;304;FATTURA;DD;000706;2012;2013;1
19179;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;338;FATTURA;DD;000706;2012;2013;1
19180;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;338;FATTURA;DD;000706;2012;2013;1
19181;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;338;FATTURA;DD;000706;2012;2013;1
19182;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;304;FATTURA;DD;000706;2012;2013;1
19183;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;304;FATTURA;DD;000706;2012;2013;1
19184;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;304;FATTURA;DD;000706;2012;2013;1
19185;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;338;FATTURA;DD;000706;2012;2013;1
19186;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;304;FATTURA;DD;000706;2012;2013;1
19187;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;338;FATTURA;DD;000706;2012;2013;1
19188;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;338;FATTURA;DD;000706;2012;2013;1
19189;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;304;FATTURA;DD;000706;2012;2013;1
19190;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;299;FATTURA;DD;000706;2012;2013;1
19191;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;352;FATTURA;DD;000706;2012;2013;1
19192;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;352;FATTURA;DD;000706;2012;2013;1
19193;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;352;FATTURA;DD;000706;2012;2013;1
19194;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;299;FATTURA;DD;000706;2012;2013;1
19195;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;299;FATTURA;DD;000706;2012;2013;1
19196;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;320;FATTURA;DD;000706;2012;2013;1
19197;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;338;FATTURA;DD;000706;2012;2013;1
19198;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;304;FATTURA;DD;000706;2012;2013;1
19199;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;304;FATTURA;DD;000706;2012;2013;1
19200;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;299;FATTURA;DD;000706;2012;2013;1
19201;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;299;FATTURA;DD;000706;2012;2013;1
19202;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;338;FATTURA;DD;000706;2012;2013;1
19203;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;299;FATTURA;DD;000706;2012;2013;1
19204;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;299;FATTURA;DD;000706;2012;2013;1
19205;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;338;FATTURA;DD;000706;2012;2013;1
19206;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;299;FATTURA;DD;000706;2012;2013;1
19207;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;338;FATTURA;DD;000706;2012;2013;1
19208;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;8;FATTURA;DD;010993;2012;2013;1
19209;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;243;FATTURA;DD;010993;2012;2013;1
19210;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;16;FATTURA;DD;010993;2012;2013;1
19211;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;10;FATTURA;DD;010993;2012;2013;1
19212;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;284;FATTURA;DD;010993;2012;2013;1
19213;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;24;FATTURA;DD;010993;2012;2013;1
19214;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;14;FATTURA;DD;010993;2012;2013;1
19215;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;76;FATTURA;DD;010993;2012;2013;1
19216;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;10;FATTURA;DD;010993;2012;2013;1
19217;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;8;FATTURA;DD;006740;2012;2013;1
19218;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;8;FATTURA;DD;006740;2012;2013;1
19219;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;10;FATTURA;DD;006740;2012;2013;1
19220;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;32;FATTURA;DD;006740;2012;2013;1
19221;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;328;FATTURA;DD;006740;2012;2013;1
19222;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;728;FATTURA;DD;006740;2012;2013;1
19223;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;701;FATTURA;DD;006740;2012;2013;1
19224;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;26;FATTURA;DD;006740;2012;2013;1
19225;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;212;FATTURA;DD;006740;2012;2013;1
19226;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;16;FATTURA;DD;004370;2012;2013;1
19227;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;10;FATTURA;DD;010993;2012;2013;1
19228;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;480;FATTURA;DD;010993;2012;2013;1
19229;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;26;FATTURA;DD;010993;2012;2013;1
19230;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;26;FATTURA;DD;010993;2012;2013;1
19231;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;239;FATTURA;DD;010993;2012;2013;1
19232;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;33;FATTURA;DD;010993;2012;2013;1
19233;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;424;FATTURA;DD;010993;2012;2013;1
19234;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;26;FATTURA;DD;010993;2012;2013;1
19235;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;26;FATTURA;DD;010993;2012;2013;1
19236;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;23;FATTURA;DD;010993;2012;2013;1
19237;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;26;FATTURA;DD;006740;2012;2013;1
19238;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;26;FATTURA;DD;006740;2012;2013;1
19239;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;10;FATTURA;DD;006740;2012;2013;1
19240;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;26;FATTURA;DD;006740;2012;2013;1
19241;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;26;FATTURA;DD;006740;2012;2013;1
19242;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;26;FATTURA;DD;006740;2012;2013;1
19243;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;26;FATTURA;DD;006740;2012;2013;1
19244;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;26;FATTURA;DD;006740;2012;2013;1
19245;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;26;FATTURA;DD;006740;2012;2013;1
19246;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;26;FATTURA;DD;006740;2012;2013;1
19247;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;26;FATTURA;DD;006740;2012;2013;1
19248;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;26;FATTURA;DD;006740;2012;2013;1
19249;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;26;FATTURA;DD;006740;2012;2013;1
19250;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;26;FATTURA;DD;006740;2012;2013;1
19251;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;26;FATTURA;DD;006740;2012;2013;1
19252;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;26;FATTURA;DD;006740;2012;2013;1
19253;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;26;FATTURA;DD;006740;2012;2013;1
19254;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;2;FATTURA;DD;006740;2012;2013;1
19255;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;8;FATTURA;DD;010993;2012;2013;1
19256;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;16;FATTURA;DD;010993;2012;2013;1
19257;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;10;FATTURA;DD;010993;2012;2013;1
19258;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;26;FATTURA;DD;010993;2012;2013;1
19259;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;8;FATTURA;DD;010993;2012;2013;1
19260;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;1601;FATTURA;DD;010993;2012;2013;1
19261;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;389;FATTURA;DD;010993;2012;2013;1
19262;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;26;FATTURA;DD;010993;2012;2013;1
19263;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;10;FATTURA;DD;010993;2012;2013;1
19264;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;26;FATTURA;DD;010993;2012;2013;1
19265;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;10;FATTURA;DD;010993;2012;2013;1
19266;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;149;FATTURA;DD;010993;2012;2013;1
19267;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;30;FATTURA;DD;010993;2012;2013;1
19268;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;30;FATTURA;DD;010993;2012;2013;1
19269;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;89;FATTURA;DD;010993;2012;2013;1
19270;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;10;FATTURA;DD;010993;2012;2013;1
19271;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;8;FATTURA;DD;010993;2012;2013;1
19272;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;26;FATTURA;DD;010993;2012;2013;1
19273;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;8;FATTURA;DD;010993;2012;2013;1
19274;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;24;FATTURA;DD;010993;2012;2013;1
19275;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;73;FATTURA;DD;010993;2012;2013;1
19276;00398510487;SIRPA S.P.A.;44;SERV.CENTR.ACQUISTI;26;FATTURA;DD;010993;2012;2013;1
